"","STUDY_NUM","month","year","event","cnt","TA_DESC","PHASE","LAST_SUBJECT_SCREENED_DATE","ASCENT_Study"
"248","3101-312-002","Mar",2021,"screens",3,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"249","3101-312-002","Mar",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"250","3101-312-002","Mar",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"251","3101-312-002","Mar",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"252","3101-312-002","Mar",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"253","3101-312-002","Mar",2022,"screens",42,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"254","3101-312-002","Mar",2022,"screens",42,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"255","3101-312-002","Mar",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"256","3101-312-002","Mar",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"257","3101-312-002","Mar",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"258","3101-312-002","Mar",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"259","3101-312-002","Apr",2021,"screens",8,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"260","3101-312-002","Apr",2021,"screens",8,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"261","3101-312-002","Apr",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"262","3101-312-002","Apr",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"263","3101-312-002","Apr",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"264","3101-312-002","Apr",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"265","3101-312-002","Apr",2022,"screens",20,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"266","3101-312-002","Apr",2022,"screens",20,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"267","3101-312-002","Apr",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"268","3101-312-002","Apr",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"269","3101-312-002","Apr",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"270","3101-312-002","Apr",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"271","3101-312-002","May",2021,"screens",19,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"272","3101-312-002","May",2021,"screens",19,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"273","3101-312-002","May",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"274","3101-312-002","May",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"275","3101-312-002","May",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"276","3101-312-002","May",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"277","3101-312-002","May",2022,"screens",40,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"278","3101-312-002","May",2022,"screens",40,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"279","3101-312-002","May",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"280","3101-312-002","May",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"281","3101-312-002","May",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"282","3101-312-002","May",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"283","3101-312-002","Jun",2021,"screens",21,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"284","3101-312-002","Jun",2021,"screens",21,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"285","3101-312-002","Jun",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"286","3101-312-002","Jun",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"287","3101-312-002","Jun",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"288","3101-312-002","Jun",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"289","3101-312-002","Jun",2022,"screens",31,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"290","3101-312-002","Jun",2022,"screens",31,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"291","3101-312-002","Jun",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"292","3101-312-002","Jun",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"293","3101-312-002","Jun",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"294","3101-312-002","Jun",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"295","3101-312-002","Jul",2021,"screens",13,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"296","3101-312-002","Jul",2021,"screens",13,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"297","3101-312-002","Jul",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"298","3101-312-002","Jul",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"299","3101-312-002","Jul",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"300","3101-312-002","Jul",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"301","3101-312-002","Jul",2022,"screens",4,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"302","3101-312-002","Jul",2022,"screens",4,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"303","3101-312-002","Jul",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"304","3101-312-002","Jul",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"305","3101-312-002","Jul",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"306","3101-312-002","Jul",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"307","3101-312-002","Aug",2021,"screens",19,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"308","3101-312-002","Aug",2021,"screens",19,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"309","3101-312-002","Aug",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"310","3101-312-002","Aug",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"311","3101-312-002","Aug",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"312","3101-312-002","Aug",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"313","3101-312-002","Aug",2022,"screens",2,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"314","3101-312-002","Aug",2022,"screens",2,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"315","3101-312-002","Aug",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"316","3101-312-002","Aug",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"317","3101-312-002","Aug",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"318","3101-312-002","Aug",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"319","3101-312-002","Sep",2021,"screens",56,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"320","3101-312-002","Sep",2021,"screens",56,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"321","3101-312-002","Sep",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"322","3101-312-002","Sep",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"323","3101-312-002","Sep",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"324","3101-312-002","Sep",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"325","3101-312-002","Sep",2022,"screens",3,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"326","3101-312-002","Sep",2022,"screens",3,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"327","3101-312-002","Sep",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"328","3101-312-002","Sep",2022,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"329","3101-312-002","Sep",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"330","3101-312-002","Sep",2022,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"331","3101-312-002","Oct",2021,"screens",103,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"332","3101-312-002","Oct",2021,"screens",103,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"333","3101-312-002","Oct",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"334","3101-312-002","Oct",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"335","3101-312-002","Oct",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"336","3101-312-002","Oct",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"337","3101-312-002","Nov",2021,"screens",74,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"338","3101-312-002","Nov",2021,"screens",74,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"339","3101-312-002","Nov",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"340","3101-312-002","Nov",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"341","3101-312-002","Nov",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"342","3101-312-002","Nov",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"343","3101-312-002","Dec",2021,"screens",48,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"344","3101-312-002","Dec",2021,"screens",48,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"345","3101-312-002","Dec",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"346","3101-312-002","Dec",2021,"CRA",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"347","3101-312-002","Dec",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19","Non-ASCENT"
"348","3101-312-002","Dec",2021,"MSL",NA,"Neuroscience","Phase 3","2022-07-19 00:00:00","Non-ASCENT"
"349","3110-305-002","Jan",2023,"screens",59,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"350","3110-305-002","Jan",2023,"screens",59,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"351","3110-305-002","Jan",2023,"CRA",54,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"352","3110-305-002","Jan",2023,"CRA",54,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"353","3110-305-002","Jan",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"354","3110-305-002","Jan",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"355","3110-305-002","Feb",2022,"screens",10,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"356","3110-305-002","Feb",2022,"screens",10,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"357","3110-305-002","Feb",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"358","3110-305-002","Feb",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"359","3110-305-002","Feb",2022,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"360","3110-305-002","Feb",2022,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"361","3110-305-002","Feb",2023,"screens",90,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"362","3110-305-002","Feb",2023,"screens",90,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"363","3110-305-002","Feb",2023,"CRA",63,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"364","3110-305-002","Feb",2023,"CRA",63,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"365","3110-305-002","Feb",2023,"MSL",4,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"366","3110-305-002","Feb",2023,"MSL",4,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"367","3110-305-002","Mar",2022,"screens",13,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"368","3110-305-002","Mar",2022,"screens",13,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"369","3110-305-002","Mar",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"370","3110-305-002","Mar",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"371","3110-305-002","Mar",2022,"MSL",2,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"372","3110-305-002","Mar",2022,"MSL",2,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"373","3110-305-002","Mar",2023,"screens",78,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"374","3110-305-002","Mar",2023,"screens",78,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"375","3110-305-002","Mar",2023,"CRA",46,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"376","3110-305-002","Mar",2023,"CRA",46,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"377","3110-305-002","Mar",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"378","3110-305-002","Mar",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"379","3110-305-002","Apr",2022,"screens",38,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"380","3110-305-002","Apr",2022,"screens",38,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"381","3110-305-002","Apr",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"382","3110-305-002","Apr",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"383","3110-305-002","Apr",2022,"MSL",1,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"384","3110-305-002","Apr",2022,"MSL",1,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"385","3110-305-002","Apr",2023,"screens",76,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"386","3110-305-002","Apr",2023,"screens",76,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"387","3110-305-002","Apr",2023,"CRA",48,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"388","3110-305-002","Apr",2023,"CRA",48,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"389","3110-305-002","Apr",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"390","3110-305-002","Apr",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"391","3110-305-002","May",2022,"screens",42,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"392","3110-305-002","May",2022,"screens",42,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"393","3110-305-002","May",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"394","3110-305-002","May",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"395","3110-305-002","May",2022,"MSL",1,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"396","3110-305-002","May",2022,"MSL",1,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"397","3110-305-002","May",2023,"screens",39,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"398","3110-305-002","May",2023,"screens",39,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"399","3110-305-002","May",2023,"CRA",53,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"400","3110-305-002","May",2023,"CRA",53,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"401","3110-305-002","May",2023,"MSL",1,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"402","3110-305-002","May",2023,"MSL",1,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"403","3110-305-002","Jun",2022,"screens",58,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"404","3110-305-002","Jun",2022,"screens",58,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"405","3110-305-002","Jun",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"406","3110-305-002","Jun",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"407","3110-305-002","Jun",2022,"MSL",1,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"408","3110-305-002","Jun",2022,"MSL",1,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"409","3110-305-002","Jun",2023,"screens",74,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"410","3110-305-002","Jun",2023,"screens",74,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"411","3110-305-002","Jun",2023,"CRA",58,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"412","3110-305-002","Jun",2023,"CRA",58,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"413","3110-305-002","Jun",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"414","3110-305-002","Jun",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"415","3110-305-002","Jul",2022,"screens",34,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"416","3110-305-002","Jul",2022,"screens",34,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"417","3110-305-002","Jul",2022,"CRA",1,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"418","3110-305-002","Jul",2022,"CRA",1,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"419","3110-305-002","Jul",2022,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"420","3110-305-002","Jul",2022,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"421","3110-305-002","Jul",2023,"screens",84,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"422","3110-305-002","Jul",2023,"screens",84,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"423","3110-305-002","Jul",2023,"CRA",57,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"424","3110-305-002","Jul",2023,"CRA",57,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"425","3110-305-002","Jul",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"426","3110-305-002","Jul",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"427","3110-305-002","Aug",2022,"screens",56,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"428","3110-305-002","Aug",2022,"screens",56,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"429","3110-305-002","Aug",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"430","3110-305-002","Aug",2022,"CRA",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"431","3110-305-002","Aug",2022,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"432","3110-305-002","Aug",2022,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"433","3110-305-002","Aug",2023,"screens",84,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"434","3110-305-002","Aug",2023,"screens",84,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"435","3110-305-002","Aug",2023,"CRA",62,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"436","3110-305-002","Aug",2023,"CRA",62,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"437","3110-305-002","Aug",2023,"MSL",1,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"438","3110-305-002","Aug",2023,"MSL",1,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"439","3110-305-002","Sep",2022,"screens",55,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"440","3110-305-002","Sep",2022,"screens",55,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"441","3110-305-002","Sep",2022,"CRA",20,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"442","3110-305-002","Sep",2022,"CRA",20,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"443","3110-305-002","Sep",2022,"MSL",3,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"444","3110-305-002","Sep",2022,"MSL",3,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"445","3110-305-002","Sep",2023,"screens",52,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"446","3110-305-002","Sep",2023,"screens",52,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"447","3110-305-002","Sep",2023,"CRA",54,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"448","3110-305-002","Sep",2023,"CRA",54,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"449","3110-305-002","Sep",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"450","3110-305-002","Sep",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"451","3110-305-002","Oct",2022,"screens",44,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"452","3110-305-002","Oct",2022,"screens",44,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"453","3110-305-002","Oct",2022,"CRA",34,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"454","3110-305-002","Oct",2022,"CRA",34,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"455","3110-305-002","Oct",2022,"MSL",1,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"456","3110-305-002","Oct",2022,"MSL",1,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"457","3110-305-002","Oct",2023,"screens",71,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"458","3110-305-002","Oct",2023,"screens",71,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"459","3110-305-002","Oct",2023,"CRA",53,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"460","3110-305-002","Oct",2023,"CRA",53,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"461","3110-305-002","Oct",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"462","3110-305-002","Oct",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"463","3110-305-002","Nov",2022,"screens",36,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"464","3110-305-002","Nov",2022,"screens",36,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"465","3110-305-002","Nov",2022,"CRA",36,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"466","3110-305-002","Nov",2022,"CRA",36,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"467","3110-305-002","Nov",2022,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"468","3110-305-002","Nov",2022,"MSL",NA,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"469","3110-305-002","Nov",2023,"screens",56,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"470","3110-305-002","Nov",2023,"screens",56,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"471","3110-305-002","Nov",2023,"CRA",33,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
"472","3110-305-002","Nov",2023,"CRA",33,"Neuroscience","Phase 3","2025-11-06 00:00:00","Non-ASCENT"
"473","3110-305-002","Nov",2023,"MSL",NA,"Neuroscience","Phase 3","2025-11-06","Non-ASCENT"
